#  HII-CHI-mistry v.5.1 output file
# Input file:SDSSJ0228_input.dat
# Iterations for MonteCarlo: 25
# Used models: Double composite AGN, a(OX) = -1.2. No interpolation
# 
# ID   O2Hb eO2Hb  Ne3Hb  eNeHb O3aHb  eO3aHb O3nHb  eO3nHb N2Hb   eN2Hb  S2Hb   eS2Hb  i O/H     eO/H  N/O    eN/O  logU   elogU
1955 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.51 0.28 -0.84 0.57 -1.78 0.13
1956 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.48 0.29 -0.96 0.54 -1.75 0.15
1957 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 3.048 15.920 2 8.52 0.26 -1.17 0.59 -1.73 0.16
1958 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 3.048 15.920 2 8.55 0.24 -1.31 0.44 -1.61 0.17
1959 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 3.048 15.920 2 8.49 0.30 -1.30 0.42 -1.70 0.20
1960 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 1.125 2.380 2 8.36 0.29 -1.19 0.60 -1.32 0.26
1961 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.32 0.31 -0.80 0.49 -1.34 0.31
1962 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.32 0.26 -0.88 0.51 -1.33 0.31
1963 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.32 0.31 -0.81 0.44 -1.35 0.32
1964 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.43 0.26 -1.01 0.47 -1.35 0.27
1965 0.000 0.000 0.000 0.000 0.000 0.000 0.823 1.009 0.898 0.872 0.461 0.778 2 8.09 0.36 -0.67 0.43 -1.58 0.34
1966 0.000 0.000 0.000 0.000 0.000 0.000 0.823 1.009 0.898 0.872 0.461 0.778 2 8.23 0.32 -0.67 0.44 -1.58 0.27
1967 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
1968 0.000 0.000 0.000 0.000 0.000 0.000 0.535 0.303 0.583 0.302 0.279 0.194 2 7.82 0.34 -0.39 0.27 -1.63 0.31
1969 0.000 0.000 0.000 0.000 0.000 0.000 0.302 20.268 0.399 0.289 0.316 0.248 2 8.10 0.39 -0.50 0.43 -1.97 0.14
1970 0.000 0.000 0.000 0.000 0.000 0.000 1.729 1.064 1.465 0.896 0.582 0.459 2 8.21 0.31 -0.45 0.34 -1.69 0.29
1971 0.000 0.000 0.000 0.000 0.000 0.000 0.947 0.438 1.045 0.465 0.161 0.308 2 7.94 0.34 -0.29 0.21 -1.77 0.17
1972 0.000 0.000 0.000 0.000 0.000 0.000 0.388 0.293 2.061 0.890 0.260 0.496 2 8.14 0.27 -0.31 0.26 -1.24 0.26
1973 0.000 0.000 0.000 0.000 0.000 0.000 1.530 0.550 1.318 0.439 0.167 0.314 2 8.08 0.32 -0.21 0.20 -1.83 0.20
1974 0.000 0.000 0.000 0.000 0.000 0.000 0.290 0.150 1.518 0.429 0.144 0.271 2 8.10 0.31 -0.43 0.39 -1.33 0.18
1975 0.000 0.000 0.000 0.000 0.000 0.000 1.045 0.462 1.524 0.535 0.422 0.310 2 8.20 0.29 -0.37 0.39 -1.58 0.23
1976 0.000 0.000 0.000 0.000 0.000 0.000 0.959 0.255 1.185 0.275 0.331 0.161 2 8.01 0.32 -0.23 0.17 -1.73 0.17
1977 0.000 0.000 0.000 0.000 0.000 0.000 0.628 0.237 1.087 0.285 0.312 0.168 2 8.00 0.32 -0.26 0.22 -1.64 0.13
1978 0.000 0.000 0.000 0.000 0.000 0.000 0.929 0.401 2.038 0.745 0.453 0.403 2 8.28 0.30 -0.42 0.28 -1.54 0.19
1979 0.000 0.000 0.000 0.000 0.000 0.000 1.167 0.657 2.661 1.296 0.687 0.649 2 8.28 0.29 -0.35 0.32 -1.38 0.30
1980 0.000 0.000 0.000 0.000 0.000 0.000 0.765 0.395 1.226 0.502 0.485 0.435 2 8.00 0.30 -0.32 0.23 -1.51 0.25
1981 0.000 0.000 0.000 0.000 0.000 0.000 0.623 0.345 1.346 0.479 0.464 0.348 2 8.08 0.32 -0.36 0.22 -1.41 0.32
1982 0.000 0.000 0.000 0.000 0.000 0.000 0.394 0.722 1.526 1.272 1.274 1.301 2 8.28 0.27 -0.68 0.38 -1.15 0.27
1983 0.000 0.000 0.000 0.000 0.000 0.000 2.987 5.541 2.717 4.990 2.173 4.126 2 8.57 0.25 -0.61 0.48 -1.36 0.27
1984 0.000 0.000 0.000 0.000 0.000 0.000 0.404 0.203 2.005 1.263 1.561 1.279 2 8.23 0.24 -0.59 0.42 -1.07 0.22
1985 0.000 0.000 0.000 0.000 0.000 0.000 1.103 0.818 0.767 0.624 0.682 0.689 2 8.08 0.34 -0.53 0.27 -1.51 0.35
1986 0.000 0.000 0.000 0.000 0.000 0.000 1.103 0.818 0.767 0.624 0.754 0.760 2 8.20 0.32 -0.72 0.45 -1.57 0.29
1987 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 3.608 10.708 2 8.53 0.26 -0.97 0.56 -1.43 0.20
1988 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 1.781 5.978 2 8.52 0.28 -0.63 0.44 -1.41 0.23
1989 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 1.781 5.978 2 8.44 0.28 -0.63 0.51 -1.53 0.29
1990 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 3.025 8.902 2 8.56 0.23 -0.88 0.45 -1.43 0.25
1991 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.401 14.059 2 8.55 0.29 -1.14 0.60 -1.41 0.23
1992 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.401 14.059 2 8.56 0.23 -1.06 0.47 -1.43 0.22
1993 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.58 0.20 -0.77 0.56 -1.50 0.28
1994 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.51 0.31 -0.74 0.55 -1.57 0.30
1995 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.52 0.28 -0.74 0.51 -1.49 0.27
1996 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.58 0.22 -0.77 0.50 -1.37 0.27
1997 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.55 0.26 -0.76 0.53 -1.51 0.28
1998 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.55 0.25 -0.80 0.52 -1.47 0.23
1999 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.52 0.31 -0.57 0.38 -1.59 0.31
2000 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.55 0.29 -0.74 0.34 -1.54 0.29
2001 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.46 0.31 -0.98 0.41 -1.80 0.16
2002 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.48 0.29 -0.73 0.55 -1.78 0.11
2003 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.53 0.26 -0.94 0.42 -1.72 0.18
2004 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.46 0.32 -0.89 0.53 -1.77 0.18
2005 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.46 0.30 -0.77 0.50 -1.80 0.13
2006 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.47 0.31 -0.81 0.49 -1.80 0.11
2007 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.48 0.31 -0.79 0.38 -1.75 0.15
2008 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.47 0.30 -0.98 0.58 -1.78 0.14
2009 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.50 0.29 -1.10 0.43 -1.72 0.18
2010 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.398 1.343 2 8.17 0.34 -0.66 0.51 -1.51 0.28
2011 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.27 0.34 -0.80 0.39 -1.48 0.31
2012 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.38 0.27 -0.87 0.51 -1.41 0.28
2013 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.35 0.30 -0.92 0.45 -1.34 0.33
2014 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.30 0.30 -0.84 0.52 -1.41 0.35
2015 0.000 0.000 0.000 0.000 0.000 0.000 1.082 1.857 0.693 1.196 0.533 1.119 2 8.26 0.32 -0.70 0.43 -1.52 0.35
2016 0.000 0.000 0.000 0.000 0.000 0.000 1.082 1.857 0.693 1.196 0.533 1.119 2 8.18 0.34 -0.68 0.56 -1.47 0.31
2017 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
2018 0.000 0.000 0.000 0.000 0.000 0.000 1.163 1.315 1.983 2.108 0.604 0.716 2 8.21 0.33 -0.38 0.33 -1.50 0.32
2019 0.000 0.000 0.000 0.000 0.000 0.000 0.878 0.517 0.319 0.216 0.273 0.199 2 7.79 0.33 -0.50 0.34 -1.83 0.16
2020 0.000 0.000 0.000 0.000 0.000 0.000 0.277 0.251 0.451 0.245 0.033 0.167 2 7.75 0.39 -0.40 0.32 -1.56 0.36
2021 0.000 0.000 0.000 0.000 0.000 0.000 0.668 0.464 0.594 0.386 0.171 0.332 2 7.87 0.35 -0.36 0.34 -1.69 0.30
2022 0.000 0.000 0.000 0.000 0.000 0.000 0.067 0.045 1.268 0.919 0.278 0.549 2 7.93 0.26 -0.39 0.34 -0.98 0.15
2023 0.000 0.000 0.000 0.000 0.000 0.000 1.480 1.743 2.084 2.415 0.334 0.729 2 8.37 0.28 -0.50 0.37 -1.53 0.24
2024 0.000 0.000 0.000 0.000 0.000 0.000 0.734 0.373 0.833 0.377 0.153 0.292 2 7.96 0.34 -0.35 0.29 -1.66 0.23
2025 0.000 0.000 0.000 0.000 0.000 0.000 0.051 0.020 1.175 0.487 0.131 0.249 2 7.86 0.29 -0.31 0.31 -1.01 0.14
2026 0.000 0.000 0.000 0.000 0.000 0.000 0.291 0.301 1.989 1.222 0.208 0.263 2 8.18 0.32 -0.42 0.36 -1.38 0.21
2027 0.000 0.000 0.000 0.000 0.000 0.000 0.363 0.164 0.597 0.159 0.165 0.140 2 7.80 0.34 -0.32 0.23 -1.57 0.24
2028 0.000 0.000 0.000 0.000 0.000 0.000 0.916 0.441 1.133 0.464 0.382 0.344 2 8.03 0.32 -0.33 0.38 -1.63 0.24
2029 0.000 0.000 0.000 0.000 0.000 0.000 0.562 11.476 0.790 0.376 0.375 0.345 2 8.19 0.39 -0.43 0.31 -1.90 0.22
2030 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
2031 0.000 0.000 0.000 0.000 0.000 0.000 2.418 2.882 1.820 2.163 0.361 0.942 2 8.40 0.29 -0.34 0.34 -1.64 0.32
2032 0.000 0.000 0.000 0.000 0.000 0.000 0.941 0.626 0.993 0.624 0.319 0.315 2 8.03 0.33 -0.37 0.48 -1.61 0.26
2033 0.000 0.000 0.000 0.000 0.000 0.000 2.987 5.541 2.717 4.990 1.395 2.738 2 8.48 0.29 -0.43 0.32 -1.45 0.38
2034 0.000 0.000 0.000 0.000 0.000 0.000 1.520 0.782 1.114 0.479 0.549 0.498 2 8.07 0.33 -0.49 0.35 -1.70 0.21
2035 0.000 0.000 0.000 0.000 0.000 0.000 0.906 1.027 0.631 0.704 0.558 0.660 2 8.21 0.31 -0.74 0.45 -1.45 0.32
2036 0.000 0.000 0.000 0.000 0.000 0.000 0.906 1.027 0.631 0.704 0.305 0.598 2 7.93 0.33 -0.51 0.34 -1.63 0.34
2037 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 1.781 5.978 2 8.56 0.25 -0.77 0.51 -1.43 0.20
2038 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 1.781 5.978 2 8.57 0.25 -0.69 0.53 -1.30 0.26
2039 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 1.781 5.978 2 8.55 0.23 -0.67 0.49 -1.39 0.27
2040 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 1.781 5.978 2 8.60 0.22 -0.68 0.47 -1.41 0.28
2041 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 2.002 8.886 2 8.55 0.25 -0.95 0.62 -1.51 0.24
2042 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 2.002 8.886 2 8.50 0.33 -0.97 0.47 -1.46 0.27
2043 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.318 3.997 2 8.57 0.23 -0.59 0.47 -1.59 0.35
2044 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.58 0.23 -0.85 0.53 -1.35 0.23
2045 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.63 0.18 -0.69 0.44 -1.44 0.27
2046 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.54 0.24 -0.72 0.53 -1.58 0.36
2047 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.60 0.23 -0.73 0.41 -1.55 0.30
2048 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.52 0.31 -0.52 0.38 -1.50 0.34
2049 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.57 0.24 -0.70 0.43 -1.55 0.30
2050 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.318 3.997 2 8.55 0.27 -0.58 0.38 -1.61 0.27
2051 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.47 0.29 -0.86 0.49 -1.81 0.15
2052 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.46 0.31 -0.83 0.54 -1.78 0.14
2053 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.45 0.31 -0.87 0.54 -1.77 0.17
2054 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.44 0.32 -0.83 0.48 -1.79 0.17
2055 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.47 0.30 -1.00 0.53 -1.74 0.18
2056 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.49 0.28 -0.92 0.45 -1.75 0.14
2057 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.46 0.30 -0.74 0.53 -1.78 0.12
2058 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.45 0.33 -0.91 0.57 -1.77 0.13
2059 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.48 0.29 -0.80 0.49 -1.77 0.14
2060 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.398 1.343 2 8.13 0.35 -0.56 0.40 -1.58 0.33
2061 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.511 1.349 2 8.20 0.37 -0.71 0.42 -1.32 0.36
2062 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.32 0.30 -0.86 0.45 -1.37 0.21
2063 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.31 0.29 -0.92 0.56 -1.39 0.31
2064 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.33 0.31 -0.91 0.57 -1.52 0.26
2065 0.000 0.000 0.000 0.000 0.000 0.000 1.082 1.857 0.693 1.196 0.533 1.119 2 8.27 0.30 -0.80 0.45 -1.57 0.30
2066 0.000 0.000 0.000 0.000 0.000 0.000 1.082 1.857 0.693 1.196 0.105 0.542 2 8.04 0.35 -0.38 0.27 -1.74 0.27
2067 0.000 0.000 0.000 0.000 0.000 0.000 1.082 1.857 0.693 1.196 0.105 0.542 2 8.18 0.37 -0.42 0.44 -1.66 0.27
2068 0.000 0.000 0.000 0.000 0.000 0.000 1.163 1.315 1.983 2.108 0.071 0.363 2 8.36 0.30 -0.44 0.42 -1.74 0.19
2069 0.000 0.000 0.000 0.000 0.000 0.000 1.207 1.404 1.012 1.169 0.073 0.372 2 8.05 0.37 -0.23 0.20 -1.80 0.26
2070 0.000 0.000 0.000 0.000 0.000 0.000 0.130 0.090 1.606 1.166 0.064 0.323 2 8.02 0.34 -0.34 0.32 -1.24 0.20
2071 0.000 0.000 0.000 0.000 0.000 0.000 1.643 1.335 1.966 1.531 0.328 0.658 2 8.27 0.32 -0.46 0.40 -1.58 0.24
2072 0.000 0.000 0.000 0.000 0.000 0.000 0.619 0.359 0.772 0.345 0.150 0.284 2 7.97 0.33 -0.37 0.31 -1.60 0.21
2073 0.000 0.000 0.000 0.000 0.000 0.000 0.544 114279643.608 2.176 1.556 0.325 0.644 2 8.07 0.45 -0.39 0.46 -1.68 0.01
2074 0.000 0.000 0.000 0.000 0.000 0.000 0.894 0.501 1.185 0.584 0.174 0.328 2 8.04 0.34 -0.31 0.37 -1.69 0.31
2075 0.000 0.000 0.000 0.000 0.000 0.000 0.088 0.046 0.125 0.023 0.016 0.018 2 7.66 0.39 -0.32 0.30 -1.62 0.25
2076 0.000 0.000 0.000 0.000 0.000 0.000 0.292 0.187 0.000 0.000 0.084 0.099 2 7.95 0.44 -1.73 0.19 -1.89 0.15
2077 0.000 0.000 0.000 0.000 0.000 0.000 1.425 69.288 1.553 1.076 0.188 0.245 2 8.33 0.41 -0.26 0.23 -1.83 0.22
2078 0.000 0.000 0.000 0.000 0.000 0.000 0.059 1.760 0.313 0.067 0.097 0.081 2 7.64 0.34 -0.33 0.20 -1.96 0.24
2079 0.000 0.000 0.000 0.000 0.000 0.000 0.681 0.528 1.263 0.775 0.526 0.529 2 7.98 0.32 -0.32 0.26 -1.34 0.31
2080 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
2081 0.000 0.000 0.000 0.000 0.000 0.000 1.060 73.936 0.855 0.573 0.189 0.459 2 8.28 0.42 -0.53 0.50 -1.93 0.08
2082 0.000 0.000 0.000 0.000 0.000 0.000 2.035 1.726 1.526 1.260 0.433 1.068 2 8.36 0.26 -0.50 0.36 -1.55 0.26
2083 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
2084 0.000 0.000 0.000 0.000 0.000 0.000 1.520 0.782 1.114 0.479 0.549 0.498 2 8.12 0.30 -0.46 0.26 -1.58 0.24
2085 0.000 0.000 0.000 0.000 0.000 0.000 0.906 1.027 0.631 0.704 0.558 0.660 2 8.10 0.35 -0.66 0.38 -1.51 0.34
2086 0.000 0.000 0.000 0.000 0.000 0.000 0.906 1.027 0.631 0.704 0.305 0.598 2 8.21 0.32 -0.87 0.53 -1.59 0.22
2087 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 1.781 5.978 2 8.60 0.19 -0.86 0.52 -1.47 0.27
2088 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 1.781 5.978 2 8.56 0.26 -0.82 0.57 -1.46 0.28
2089 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 1.781 5.978 2 8.53 0.28 -0.87 0.44 -1.42 0.25
2090 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 1.781 5.978 2 8.55 0.25 -0.86 0.56 -1.39 0.21
2091 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 2.002 8.886 2 8.60 0.19 -0.88 0.44 -1.47 0.24
2092 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 2.002 8.886 2 8.57 0.21 -0.76 0.43 -1.44 0.18
2093 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.318 3.997 2 8.60 0.19 -0.54 0.55 -1.59 0.28
2094 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.318 3.997 2 8.50 0.29 -0.52 0.47 -1.52 0.36
2095 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.318 3.997 2 8.49 0.32 -0.66 0.51 -1.64 0.31
2096 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.318 3.997 2 8.57 0.26 -0.60 0.47 -1.50 0.30
2097 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.318 3.997 2 8.54 0.22 -0.75 0.45 -1.40 0.27
2098 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.318 3.997 2 8.61 0.23 -0.77 0.56 -1.49 0.30
2099 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.318 3.997 2 8.56 0.23 -0.67 0.43 -1.62 0.29
2100 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.318 3.997 2 8.54 0.28 -0.60 0.43 -1.58 0.31
2101 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.46 0.33 -0.83 0.52 -1.78 0.14
2102 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.49 0.29 -0.83 0.39 -1.79 0.13
2103 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.51 0.27 -0.82 0.41 -1.78 0.12
2104 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.47 0.29 -0.80 0.44 -1.78 0.14
2105 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.47 0.30 -0.82 0.47 -1.80 0.08
2106 0.000 0.000 0.000 0.000 0.000 0.000 2.736 1258.406 0.855 4.987 1.205 6.699 2 8.45 0.29 -0.84 0.55 -1.72 0.21
2107 0.000 0.000 0.000 0.000 0.000 0.000 2.736 1258.406 0.855 4.987 1.205 6.699 2 8.48 0.28 -0.97 0.42 -1.72 0.18
2108 0.000 0.000 0.000 0.000 0.000 0.000 2.736 1258.406 0.855 4.987 1.205 6.699 2 8.47 0.29 -0.77 0.50 -1.75 0.11
2109 0.000 0.000 0.000 0.000 0.000 0.000 2.736 1258.406 0.855 4.987 1.205 6.699 2 8.41 0.34 -0.85 0.52 -1.74 0.20
2110 0.000 0.000 0.000 0.000 0.000 0.000 0.648 1.719 0.307 1.151 0.609 1.740 2 8.20 0.31 -0.75 0.51 -1.33 0.27
2111 0.000 0.000 0.000 0.000 0.000 0.000 0.648 1.719 0.307 1.151 0.609 1.740 2 8.22 0.33 -0.97 0.48 -1.39 0.38
2112 0.000 0.000 0.000 0.000 0.000 0.000 0.648 1.719 0.307 1.151 0.609 1.740 2 8.36 0.31 -0.97 0.43 -1.49 0.40
2113 0.000 0.000 0.000 0.000 0.000 0.000 0.648 1.719 0.307 1.151 0.609 1.740 2 8.31 0.31 -1.04 0.45 -1.40 0.24
2114 0.000 0.000 0.000 0.000 0.000 0.000 2.521 4.347 0.688 1.427 0.580 1.393 2 8.39 0.31 -0.83 0.55 -1.71 0.34
2115 0.000 0.000 0.000 0.000 0.000 0.000 2.521 4.347 0.688 1.427 0.168 0.839 2 8.29 0.34 -0.48 0.43 -1.78 0.29
2116 0.000 0.000 0.000 0.000 0.000 0.000 1.082 1.857 0.693 1.196 0.105 0.542 2 8.10 0.34 -0.40 0.39 -1.73 0.31
2117 0.000 0.000 0.000 0.000 0.000 0.000 0.387 0.526 0.962 0.935 0.086 0.418 2 8.03 0.38 -0.41 0.32 -1.53 0.28
2118 0.000 0.000 0.000 0.000 0.000 0.000 0.387 0.526 0.962 0.935 0.086 0.418 2 8.05 0.35 -0.46 0.39 -1.40 0.31
2119 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
2120 0.000 0.000 0.000 0.000 0.000 0.000 0.167 0.115 0.128 0.046 0.009 0.046 2 7.60 0.39 -0.42 0.27 -1.65 0.32
2121 0.000 0.000 0.000 0.000 0.000 0.000 1.378 266.731 0.805 0.897 0.058 0.294 2 8.19 0.47 -0.33 0.27 -1.83 0.08
2122 0.000 0.000 0.000 0.000 0.000 0.000 1.417 1.860 1.501 1.926 0.306 0.686 2 8.28 0.33 -0.49 0.58 -1.67 0.30
2123 0.000 0.000 0.000 0.000 0.000 0.000 0.908 0.361 0.536 0.174 0.120 0.225 2 7.83 0.35 -0.43 0.43 -1.86 0.21
2124 0.000 0.000 0.000 0.000 0.000 0.000 0.636 1.096 2.875 5.004 0.495 1.017 2 8.44 0.27 -0.44 0.40 -1.23 0.22
2125 0.000 0.000 0.000 0.000 0.000 0.000 0.081 0.043 1.114 0.631 0.168 0.208 2 7.93 0.31 -0.42 0.43 -1.15 0.22
2126 0.000 0.000 0.000 0.000 0.000 0.000 0.456 0.525 1.124 0.926 0.185 0.254 2 8.12 0.34 -0.31 0.32 -1.47 0.28
2127 0.000 0.000 0.000 0.000 0.000 0.000 0.594 6.551 0.800 0.483 0.127 0.159 2 8.13 0.39 -0.28 0.29 -1.97 0.09
2128 0.000 0.000 0.000 0.000 0.000 0.000 0.216 21.498 0.315 0.090 0.110 0.126 2 8.04 0.46 -0.43 0.32 -1.95 0.09
