#  HII-CHI-mistry v.5.1 output file
# Input file:SDSSJ0228_input.dat
# Iterations for MonteCarlo: 25
# Used models: Double composite AGN, a(OX) = -0.8. No interpolation
# 
# ID   O2Hb eO2Hb  Ne3Hb  eNeHb O3aHb  eO3aHb O3nHb  eO3nHb N2Hb   eN2Hb  S2Hb   eS2Hb  i O/H     eO/H  N/O    eN/O  logU   elogU
1822 0.000 0.000 0.000 0.000 0.000 0.000 0.827 0.311 1.244 0.369 0.547 0.299 2 8.01 0.24 -0.37 0.21 -1.56 0.27
1823 0.000 0.000 0.000 0.000 0.000 0.000 0.742 0.294 1.478 0.432 0.654 0.359 2 8.06 0.26 -0.37 0.23 -1.52 0.20
1824 0.000 0.000 0.000 0.000 0.000 0.000 0.685 0.246 1.447 0.336 0.265 0.123 2 7.86 0.28 -0.13 0.12 -1.69 0.20
1825 0.000 0.000 0.000 0.000 0.000 0.000 0.733 0.262 1.927 0.440 0.278 0.129 2 8.03 0.27 -0.20 0.26 -1.54 0.19
1826 0.000 0.000 0.000 0.000 0.000 0.000 1.490 0.476 2.290 0.615 0.377 0.198 2 8.22 0.26 -0.23 0.29 -1.70 0.19
1827 0.000 0.000 0.000 0.000 0.000 0.000 0.734 0.295 2.112 0.605 0.381 0.204 2 7.98 0.26 -0.12 0.13 -1.52 0.21
1828 0.000 0.000 0.000 0.000 0.000 0.000 1.005 0.682 3.284 2.055 0.915 0.654 2 8.41 0.22 -0.38 0.28 -1.25 0.25
1829 0.000 0.000 0.000 0.000 0.000 0.000 1.919 0.832 2.693 1.085 0.924 0.487 2 8.27 0.22 -0.24 0.19 -1.60 0.24
1830 0.000 0.000 0.000 0.000 0.000 0.000 0.813 0.373 2.101 0.746 0.659 0.388 2 8.13 0.28 -0.33 0.29 -1.51 0.24
1831 0.000 0.000 0.000 0.000 0.000 0.000 0.081 0.025 1.436 0.505 0.567 0.328 2 7.89 0.19 -0.31 0.22 -0.93 0.09
1832 0.000 0.000 0.000 0.000 0.000 0.000 1.400 0.624 1.339 0.541 0.639 0.396 2 8.02 0.26 -0.31 0.23 -1.77 0.21
1833 0.000 0.000 0.000 0.000 0.000 0.000 0.922 0.445 1.494 0.670 0.818 0.532 2 8.11 0.28 -0.43 0.40 -1.48 0.22
1834 0.000 0.000 0.000 0.000 0.000 0.000 0.211 142877.142 1.150 0.740 0.763 0.681 2 8.05 0.46 -0.46 0.31 -1.52 0.02
1835 0.000 0.000 0.000 0.000 0.000 0.000 0.134 26657.834 0.785 0.692 0.715 0.731 2 8.09 0.46 -0.64 0.43 -1.64 0.03
1836 0.000 0.000 0.000 0.000 0.000 0.000 0.134 26657.834 0.785 0.692 0.531 0.574 2 8.04 0.46 -0.42 0.36 -1.52 0.04
1837 0.000 0.000 0.000 0.000 0.000 0.000 0.821 1.076 0.673 0.897 0.934 1.137 2 8.12 0.30 -0.68 0.43 -1.45 0.39
1838 0.000 0.000 0.000 0.000 0.000 0.000 3.910 12.259 2.961 9.262 4.655 14.405 2 8.62 0.22 -0.93 0.46 -1.54 0.13
1839 0.000 0.000 0.000 0.000 0.000 0.000 3.910 12.259 2.961 9.262 4.655 14.405 2 8.63 0.20 -0.85 0.56 -1.54 0.16
1840 0.000 0.000 0.000 0.000 0.000 0.000 3.910 12.259 2.961 9.262 3.402 10.659 2 8.62 0.23 -0.89 0.49 -1.58 0.18
1841 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.401 14.059 2 8.61 0.25 -0.99 0.49 -1.59 0.28
1842 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.401 14.059 2 8.61 0.23 -0.98 0.59 -1.59 0.25
1843 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 1.674 7.070 2 8.66 0.18 -0.86 0.44 -1.61 0.28
1844 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 1.674 7.070 2 8.57 0.30 -0.71 0.43 -1.72 0.27
1845 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.50 0.30 -0.62 0.41 -1.65 0.34
1846 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.65 0.21 -0.84 0.62 -1.60 0.32
1847 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.55 0.28 -0.54 0.38 -1.63 0.32
1848 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.254 13.487 2 8.64 0.19 -1.09 0.51 -1.53 0.23
1849 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.254 13.487 2 8.59 0.22 -0.99 0.53 -1.59 0.22
1850 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.254 13.487 2 8.55 0.29 -0.91 0.64 -1.57 0.28
1851 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 2.814 14.676 2 8.57 0.23 -1.24 0.50 -1.78 0.13
1852 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 2.814 14.676 2 8.54 0.28 -1.21 0.34 -1.79 0.17
1853 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 2.814 14.676 2 8.51 0.29 -1.00 0.49 -1.81 0.19
1854 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 2.814 14.676 2 8.54 0.27 -1.45 0.48 -1.79 0.15
1855 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 2.814 14.676 2 8.53 0.29 -1.10 0.46 -1.83 0.14
1856 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 3.048 15.920 2 8.53 0.28 -1.13 0.49 -1.84 0.13
1857 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 3.048 15.920 2 8.54 0.26 -1.21 0.54 -1.81 0.11
1858 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 3.048 15.920 2 8.49 0.31 -1.10 0.49 -1.84 0.12
1859 0.000 0.000 0.000 0.000 0.000 0.000 2.093 6.776 0.867 3.418 2.835 8.691 2 8.52 0.29 -0.95 0.49 -1.61 0.28
1860 0.000 0.000 0.000 0.000 0.000 0.000 2.093 6.776 0.867 3.418 2.835 8.691 2 8.63 0.19 -0.99 0.43 -1.49 0.25
1861 0.000 0.000 0.000 0.000 0.000 0.000 2.093 6.776 0.867 3.418 2.718 8.138 2 8.59 0.27 -0.98 0.45 -1.58 0.33
1862 0.000 0.000 0.000 0.000 0.000 0.000 2.093 6.776 0.867 3.418 2.718 8.138 2 8.54 0.28 -0.77 0.46 -1.60 0.28
1863 0.000 0.000 0.000 0.000 0.000 0.000 2.093 6.776 0.867 3.418 2.718 8.138 2 8.58 0.25 -0.97 0.51 -1.55 0.29
1864 0.000 0.000 0.000 0.000 0.000 0.000 1.094 1.048 0.548 0.593 0.449 0.749 2 8.05 0.35 -0.73 0.49 -1.77 0.29
1865 0.000 0.000 0.000 0.000 0.000 0.000 1.094 1.048 0.548 0.593 1.100 1.083 2 8.28 0.30 -1.04 0.51 -1.62 0.32
1866 0.000 0.000 0.000 0.000 0.000 0.000 1.094 1.048 0.548 0.593 1.100 1.083 2 8.16 0.34 -0.86 0.52 -1.70 0.37
1867 0.000 0.000 0.000 0.000 0.000 0.000 0.711 0.481 0.556 0.392 0.542 0.425 2 7.99 0.32 -0.70 0.47 -1.61 0.35
1868 0.000 0.000 0.000 0.000 0.000 0.000 0.720 0.363 0.794 0.399 0.467 0.293 2 7.88 0.28 -0.44 0.30 -1.67 0.30
1869 0.000 0.000 0.000 0.000 0.000 0.000 -2.077 5.897 -15.600 42.073 -4.107 11.263 3 8.88 0.07 -0.81 0.37 -1.44 0.17
1870 0.000 0.000 0.000 0.000 0.000 0.000 9.553 32.033 6.674 22.395 2.854 9.702 2 8.62 0.19 -0.55 0.41 -1.56 0.14
1871 0.000 0.000 0.000 0.000 0.000 0.000 0.504 0.196 0.490 0.188 0.181 0.124 2 7.70 0.29 -0.34 0.20 -1.76 0.26
1872 0.000 0.000 0.000 0.000 0.000 0.000 -4.170 23.161 -11.768 65.241 -4.490 25.088 3 8.87 0.06 -0.79 0.33 -1.49 0.05
1873 0.000 0.000 0.000 0.000 0.000 0.000 0.459 0.232 1.232 0.378 0.452 0.345 2 7.91 0.26 -0.34 0.25 -1.42 0.25
1874 0.000 0.000 0.000 0.000 0.000 0.000 0.499 0.203 1.693 0.533 0.348 0.250 2 8.00 0.27 -0.20 0.20 -1.45 0.18
1875 0.000 0.000 0.000 0.000 0.000 0.000 1.499 0.714 2.704 1.228 0.461 0.366 2 8.29 0.25 -0.29 0.30 -1.67 0.19
1876 0.000 0.000 0.000 0.000 0.000 0.000 0.893 0.293 1.706 0.448 0.363 0.197 2 7.99 0.27 -0.22 0.20 -1.71 0.14
1877 0.000 0.000 0.000 0.000 0.000 0.000 0.997 0.305 1.667 0.420 0.368 0.198 2 7.95 0.27 -0.20 0.14 -1.74 0.19
1878 0.000 0.000 0.000 0.000 0.000 0.000 1.982 0.886 3.060 1.328 0.719 0.498 2 8.29 0.26 -0.33 0.33 -1.77 0.19
1879 0.000 0.000 0.000 0.000 0.000 0.000 0.131 0.075 2.258 1.320 0.581 0.460 2 8.07 0.26 -0.35 0.31 -1.01 0.12
1880 0.000 0.000 0.000 0.000 0.000 0.000 12.156 32.111 51.377 134.034 17.339 45.957 2 8.57 0.20 -0.46 0.43 -1.48 0.01
1881 0.000 0.000 0.000 0.000 0.000 0.000 0.487 0.416 2.234 1.326 1.107 0.826 2 8.30 0.25 -0.49 0.31 -1.26 0.24
1882 0.000 0.000 0.000 0.000 0.000 0.000 0.840 0.315 0.626 0.260 0.301 0.226 2 7.88 0.29 -0.46 0.32 -1.91 0.21
1883 0.000 0.000 0.000 0.000 0.000 0.000 0.987 0.537 0.791 0.410 0.608 0.477 2 8.04 0.29 -0.54 0.36 -1.57 0.25
1884 0.000 0.000 0.000 0.000 0.000 0.000 0.211 142877.142 1.150 0.740 0.763 0.681 2 8.04 0.46 -0.54 0.32 -1.52 0.02
1885 0.000 0.000 0.000 0.000 0.000 0.000 0.134 26657.834 0.785 0.692 0.715 0.731 2 8.10 0.46 -0.61 0.33 -1.65 0.03
1886 0.000 0.000 0.000 0.000 0.000 0.000 0.134 26657.834 0.785 0.692 0.531 0.574 2 8.07 0.46 -0.51 0.29 -1.56 0.04
1887 0.000 0.000 0.000 0.000 0.000 0.000 0.821 1.076 0.673 0.897 0.814 1.112 2 8.31 0.29 -0.85 0.44 -1.44 0.39
1888 0.000 0.000 0.000 0.000 0.000 0.000 0.821 1.076 0.673 0.897 0.934 1.137 2 8.16 0.30 -0.71 0.47 -1.58 0.36
1889 0.000 0.000 0.000 0.000 0.000 0.000 3.910 12.259 2.961 9.262 4.655 14.405 2 8.61 0.22 -0.93 0.50 -1.54 0.14
1890 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.401 14.059 2 8.60 0.22 -1.07 0.55 -1.64 0.25
1891 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.401 14.059 2 8.57 0.28 -1.10 0.54 -1.61 0.22
1892 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.401 14.059 2 8.62 0.20 -1.14 0.57 -1.55 0.21
1893 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.401 14.059 2 8.59 0.25 -1.04 0.52 -1.58 0.30
1894 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.60 0.25 -0.74 0.53 -1.66 0.32
1895 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.64 0.20 -0.70 0.39 -1.69 0.34
1896 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.62 0.26 -0.73 0.47 -1.74 0.26
1897 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.61 0.24 -0.64 0.38 -1.62 0.31
1898 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.58 0.26 -0.67 0.48 -1.70 0.25
1899 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.62 0.22 -0.68 0.50 -1.69 0.22
1900 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.254 13.487 2 8.62 0.23 -1.04 0.46 -1.58 0.20
1901 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 2.814 14.676 2 8.47 0.33 -1.16 0.55 -1.87 0.11
1902 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 2.814 14.676 2 8.51 0.30 -1.17 0.52 -1.82 0.18
1903 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 2.814 14.676 2 8.45 0.34 -0.97 0.63 -1.80 0.12
1904 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 2.814 14.676 2 8.58 0.23 -1.24 0.45 -1.79 0.15
1905 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.54 0.27 -1.05 0.43 -1.83 0.14
1906 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 3.048 15.920 2 8.51 0.29 -1.04 0.55 -1.82 0.10
1907 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 3.048 15.920 2 8.59 0.22 -1.27 0.51 -1.74 0.16
1908 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 3.048 15.920 2 8.55 0.27 -1.25 0.41 -1.81 0.16
1909 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 3.048 15.920 2 8.50 0.30 -1.12 0.55 -1.84 0.13
1910 0.000 0.000 0.000 0.000 0.000 0.000 2.093 6.776 0.867 3.418 2.835 8.691 2 8.52 0.31 -1.06 0.49 -1.56 0.28
1911 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.23 0.33 -0.76 0.51 -1.54 0.33
1912 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.15 0.36 -0.75 0.53 -1.51 0.44
1913 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.32 0.30 -0.91 0.45 -1.51 0.37
1914 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.23 0.31 -0.76 0.50 -1.42 0.35
1915 0.000 0.000 0.000 0.000 0.000 0.000 0.823 1.009 0.898 0.872 0.461 0.778 2 8.03 0.29 -0.37 0.33 -1.62 0.27
1916 0.000 0.000 0.000 0.000 0.000 0.000 0.823 1.009 0.898 0.872 1.132 1.147 2 8.22 0.30 -0.74 0.41 -1.42 0.34
1917 0.000 0.000 0.000 0.000 0.000 0.000 0.462 0.416 0.444 0.318 0.360 0.242 2 7.88 0.34 -0.56 0.41 -1.59 0.30
1918 0.000 0.000 0.000 0.000 0.000 0.000 1.285 1.233 1.077 1.025 0.824 0.840 2 8.22 0.33 -0.72 0.49 -1.63 0.27
1919 0.000 0.000 0.000 0.000 0.000 0.000 1.964 1.485 1.313 0.996 0.678 0.604 2 8.16 0.28 -0.43 0.35 -1.77 0.29
1920 0.000 0.000 0.000 0.000 0.000 0.000 1.463 0.859 0.960 0.549 0.488 0.392 2 7.97 0.31 -0.39 0.36 -1.87 0.17
1921 0.000 0.000 0.000 0.000 0.000 0.000 27.831 89.077 29.804 95.300 9.215 29.949 2 8.58 0.20 -0.32 0.31 -1.47 0.03
1922 0.000 0.000 0.000 0.000 0.000 0.000 -3.363 6.189 -9.751 17.361 -3.858 7.377 3 8.88 0.06 -0.87 0.40 -1.49 0.14
1923 0.000 0.000 0.000 0.000 0.000 0.000 0.995 0.452 1.666 0.549 0.566 0.440 2 8.07 0.27 -0.30 0.22 -1.63 0.23
1924 0.000 0.000 0.000 0.000 0.000 0.000 0.622 0.261 1.798 0.560 0.373 0.269 2 7.99 0.26 -0.22 0.24 -1.56 0.18
1925 0.000 0.000 0.000 0.000 0.000 0.000 0.550 0.219 1.813 0.547 0.367 0.264 2 8.03 0.26 -0.19 0.23 -1.45 0.18
1926 0.000 0.000 0.000 0.000 0.000 0.000 0.678 0.210 1.358 0.326 0.338 0.180 2 7.90 0.28 -0.24 0.18 -1.64 0.18
1927 0.000 0.000 0.000 0.000 0.000 0.000 0.383 0.225 1.567 0.417 0.373 0.204 2 8.02 0.25 -0.26 0.27 -1.34 0.22
1928 0.000 0.000 0.000 0.000 0.000 0.000 0.620 0.225 1.394 0.369 0.381 0.229 2 7.92 0.28 -0.21 0.19 -1.62 0.23
1929 0.000 0.000 0.000 0.000 0.000 0.000 0.293 0.165 1.203 0.415 0.317 0.203 2 7.81 0.25 -0.20 0.15 -1.36 0.19
1930 0.000 0.000 0.000 0.000 0.000 0.000 0.751 0.370 1.226 0.548 0.319 0.256 2 7.94 0.31 -0.32 0.30 -1.69 0.26
1931 0.000 0.000 0.000 0.000 0.000 0.000 1.850 0.915 1.069 0.547 0.474 0.390 2 8.13 0.29 -0.39 0.40 -1.86 0.22
1932 0.000 0.000 0.000 0.000 0.000 0.000 0.513 0.274 1.056 0.446 0.362 0.284 2 7.89 0.31 -0.34 0.30 -1.53 0.20
1933 0.000 0.000 0.000 0.000 0.000 0.000 0.516 0.333 0.529 0.270 0.445 0.344 2 7.87 0.31 -0.57 0.35 -1.65 0.28
1934 0.000 0.000 0.000 0.000 0.000 0.000 0.404 0.203 2.005 1.263 1.561 1.279 2 8.24 0.26 -0.66 0.30 -1.07 0.20
1935 0.000 0.000 0.000 0.000 0.000 0.000 1.103 0.818 0.767 0.624 1.062 0.935 2 8.23 0.31 -0.77 0.46 -1.41 0.25
1936 0.000 0.000 0.000 0.000 0.000 0.000 1.103 0.818 0.767 0.624 0.754 0.760 2 8.19 0.31 -0.80 0.57 -1.62 0.33
1937 0.000 0.000 0.000 0.000 0.000 0.000 0.821 1.076 0.673 0.897 0.814 1.112 2 8.19 0.31 -0.73 0.52 -1.53 0.28
1938 0.000 0.000 0.000 0.000 0.000 0.000 0.821 1.076 0.673 0.897 0.814 1.112 2 8.16 0.34 -0.70 0.43 -1.65 0.35
1939 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 3.025 8.902 2 8.64 0.20 -0.92 0.48 -1.54 0.26
1940 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.401 14.059 2 8.63 0.20 -1.09 0.39 -1.61 0.24
1941 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.401 14.059 2 8.57 0.28 -0.97 0.40 -1.65 0.26
1942 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.401 14.059 2 8.56 0.26 -1.11 0.44 -1.63 0.26
1943 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.401 14.059 2 8.58 0.24 -1.01 0.55 -1.54 0.22
1944 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.60 0.24 -0.69 0.48 -1.61 0.31
1945 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.59 0.29 -0.71 0.40 -1.72 0.29
1946 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.57 0.27 -0.71 0.51 -1.62 0.34
1947 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.69 0.18 -0.87 0.57 -1.72 0.37
1948 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.59 0.26 -0.63 0.46 -1.68 0.28
1949 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.49 0.33 -0.54 0.43 -1.68 0.30
1950 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.55 0.29 -0.59 0.37 -1.68 0.36
1951 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.46 0.34 -1.02 0.56 -1.82 0.11
1952 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.46 0.33 -0.83 0.50 -1.80 0.09
1953 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.41 0.37 -0.84 0.50 -1.80 0.09
1954 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.38 0.39 -0.75 0.48 -1.81 0.08
1955 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.49 0.31 -0.90 0.51 -1.84 0.10
1956 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 1.078 6.302 2 8.43 0.35 -0.84 0.51 -1.86 0.10
1957 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 3.048 15.920 2 8.57 0.25 -1.31 0.50 -1.78 0.15
1958 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 3.048 15.920 2 8.53 0.27 -1.02 0.54 -1.78 0.11
1959 0.000 0.000 0.000 0.000 0.000 0.000 1.865 481.820 0.585 3.727 3.048 15.920 2 8.58 0.24 -1.22 0.51 -1.81 0.14
1960 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 1.125 2.380 2 8.20 0.35 -0.75 0.54 -1.46 0.39
1961 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.23 0.37 -0.74 0.43 -1.48 0.32
1962 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.18 0.35 -0.77 0.36 -1.61 0.39
1963 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.28 0.31 -0.78 0.46 -1.48 0.39
1964 0.000 0.000 0.000 0.000 0.000 0.000 0.793 1.683 0.537 1.189 0.753 1.785 2 8.32 0.31 -0.91 0.52 -1.57 0.31
1965 0.000 0.000 0.000 0.000 0.000 0.000 0.823 1.009 0.898 0.872 0.461 0.778 2 8.02 0.32 -0.46 0.38 -1.60 0.30
1966 0.000 0.000 0.000 0.000 0.000 0.000 0.823 1.009 0.898 0.872 0.461 0.778 2 8.14 0.31 -0.63 0.42 -1.55 0.31
1967 0.000 0.000 0.000 0.000 0.000 0.000 -1.035 1.348 -1.937 2.468 -0.895 1.175 3 8.66 0.15 -0.79 0.38 -1.49 0.32
1968 0.000 0.000 0.000 0.000 0.000 0.000 0.535 0.303 0.583 0.302 0.279 0.194 2 7.87 0.34 -0.61 0.38 -1.72 0.29
1969 0.000 0.000 0.000 0.000 0.000 0.000 0.302 20.268 0.399 0.289 0.316 0.248 2 8.11 0.41 -0.64 0.27 -1.89 0.17
1970 0.000 0.000 0.000 0.000 0.000 0.000 1.729 1.064 1.465 0.896 0.582 0.459 2 8.17 0.29 -0.43 0.34 -1.75 0.29
1971 0.000 0.000 0.000 0.000 0.000 0.000 0.947 0.438 1.045 0.465 0.161 0.308 2 7.93 0.30 -0.28 0.24 -1.74 0.25
1972 0.000 0.000 0.000 0.000 0.000 0.000 0.388 0.293 2.061 0.890 0.260 0.496 2 8.06 0.24 -0.28 0.22 -1.34 0.23
1973 0.000 0.000 0.000 0.000 0.000 0.000 1.530 0.550 1.318 0.439 0.167 0.314 2 8.03 0.30 -0.25 0.28 -1.89 0.11
1974 0.000 0.000 0.000 0.000 0.000 0.000 0.290 0.150 1.518 0.429 0.144 0.271 2 8.00 0.29 -0.31 0.30 -1.39 0.15
1975 0.000 0.000 0.000 0.000 0.000 0.000 1.045 0.462 1.524 0.535 0.422 0.310 2 7.94 0.27 -0.25 0.16 -1.70 0.28
1976 0.000 0.000 0.000 0.000 0.000 0.000 0.964 0.303 1.258 0.342 0.352 0.193 2 7.92 0.26 -0.23 0.18 -1.76 0.23
1977 0.000 0.000 0.000 0.000 0.000 0.000 0.628 0.237 1.087 0.285 0.312 0.168 2 7.85 0.28 -0.31 0.21 -1.61 0.24
1978 0.000 0.000 0.000 0.000 0.000 0.000 0.929 0.401 2.038 0.745 0.453 0.403 2 8.14 0.26 -0.25 0.27 -1.53 0.21
1979 0.000 0.000 0.000 0.000 0.000 0.000 1.167 0.657 2.661 1.296 0.687 0.649 2 8.25 0.26 -0.35 0.28 -1.53 0.24
1980 0.000 0.000 0.000 0.000 0.000 0.000 0.765 0.395 1.226 0.502 0.485 0.435 2 8.06 0.27 -0.46 0.28 -1.54 0.24
1981 0.000 0.000 0.000 0.000 0.000 0.000 0.623 0.345 1.346 0.479 0.464 0.348 2 8.03 0.27 -0.33 0.30 -1.52 0.23
1982 0.000 0.000 0.000 0.000 0.000 0.000 0.394 0.722 1.526 1.272 1.274 1.301 2 8.23 0.27 -0.55 0.36 -1.17 0.31
1983 0.000 0.000 0.000 0.000 0.000 0.000 2.987 5.541 2.717 4.990 2.173 4.126 2 8.58 0.26 -0.76 0.51 -1.53 0.34
1984 0.000 0.000 0.000 0.000 0.000 0.000 0.404 0.203 2.005 1.263 1.561 1.279 2 8.23 0.20 -0.50 0.33 -0.98 0.17
1985 0.000 0.000 0.000 0.000 0.000 0.000 1.103 0.818 0.767 0.624 0.682 0.689 2 8.11 0.29 -0.60 0.41 -1.67 0.29
1986 0.000 0.000 0.000 0.000 0.000 0.000 1.103 0.818 0.767 0.624 0.754 0.760 2 8.16 0.33 -0.82 0.43 -1.63 0.33
1987 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 3.608 10.708 2 8.52 0.31 -1.01 0.45 -1.56 0.20
1988 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 1.781 5.978 2 8.64 0.20 -0.84 0.46 -1.59 0.26
1989 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 1.781 5.978 2 8.59 0.27 -0.67 0.39 -1.55 0.34
1990 0.000 0.000 0.000 0.000 0.000 0.000 2.550 7.892 1.478 4.942 3.025 8.902 2 8.63 0.19 -0.88 0.43 -1.53 0.23
1991 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.401 14.059 2 8.62 0.19 -1.14 0.54 -1.55 0.22
1992 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 3.401 14.059 2 8.60 0.23 -0.95 0.45 -1.55 0.28
1993 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.54 0.32 -0.78 0.48 -1.75 0.29
1994 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.59 0.26 -0.74 0.54 -1.77 0.33
1995 0.000 0.000 0.000 0.000 0.000 0.000 2.788 11.895 1.124 5.387 0.833 5.139 2 8.62 0.22 -0.67 0.51 -1.72 0.23
